flow_key,scenario,split,label,prob,pred
8d28af18211dcc24,ddos_wisenet-camera_80,test_text,1,0.999159,1
07d882bd5d0cd79f,ddos_wisenet-camera_80,test_text,1,0.999159,1
d61548dcb065b842,ddos_wisenet-camera_80,test_text,1,0.999159,1
5b328ebb0400ef0f,ddos_wisenet-camera_80,test_text,1,0.999159,1
c858a2973350efee,ddos_wisenet-camera_80,test_text,1,0.999159,1
3bd2fe3602ee1b93,ddos_wisenet-camera_80,test_text,1,0.999159,1
ee8daf86caf91dfb,ddos_wisenet-camera_80,test_text,1,0.999159,1
1837468da68d7f51,ddos_wisenet-camera_80,test_text,1,0.999159,1
47ebd792464383a0,ddos_wisenet-camera_80,test_text,1,0.999159,1
751d3f1458539dfc,ddos_wisenet-camera_80,test_text,1,0.999159,1
bbfce6ca9bca9261,ddos_wisenet-camera_80,test_text,1,0.999159,1
383be0a23d667f2b,ddos_wisenet-camera_80,test_text,1,0.999159,1
ba330df1bddc6480,ddos_wisenet-camera_80,test_text,1,0.998539,1
e7b2a8213d7573db,ddos_wisenet-camera_80,test_text,1,0.999159,1
4b4be9b6a5690b34,ddos_wisenet-camera_80,test_text,1,0.999159,1
a915a92c3817a71a,ddos_wisenet-camera_80,test_text,1,0.999159,1
6d32124731b31d35,ddos_wisenet-camera_80,test_text,1,0.999159,1
07fe659ec2ef9304,ddos_wisenet-camera_80,test_text,1,0.999159,1
d81fec76e84a44a8,ddos_wisenet-camera_80,test_text,1,0.999159,1
882b983e5ad3590e,ddos_wisenet-camera_80,test_text,1,0.999159,1
2b1c25cd45a02434,ddos_wisenet-camera_80,test_text,1,0.999159,1
5af0c022e40cb805,ddos_wisenet-camera_80,test_text,1,0.999159,1
ff5198ffaec87229,ddos_wisenet-camera_80,test_text,1,0.999159,1
5e498c19d7511974,ddos_wisenet-camera_80,test_text,1,0.0032943303,0
39065ea8b458dc9d,ddos_wisenet-camera_80,test_text,1,0.999159,1
630e62c35a40d64d,ddos_wisenet-camera_80,test_text,1,0.999159,1
96b1aff0ba565de6,ddos_wisenet-camera_80,test_text,1,0.999159,1
b2ac923c7073bf42,ddos_wisenet-camera_80,test_text,1,0.999159,1
76d333e5a0fe67f8,ddos_wisenet-camera_80,test_text,1,0.999159,1
80eb78ad08bf2263,ddos_wisenet-camera_80,test_text,1,0.999159,1
2847eb6913aa49a6,ddos_wisenet-camera_80,test_text,1,0.999159,1
0ab6fc3f70774166,ddos_wisenet-camera_80,test_text,1,0.999159,1
26ba3592dfa13f64,ddos_wisenet-camera_80,test_text,1,0.999159,1
4ffe196eaa8040b1,ddos_wisenet-camera_80,test_text,1,0.999159,1
46ae528132f3172b,ddos_wisenet-camera_80,test_text,1,0.999159,1
ee3a7cb4f871dcbb,ddos_wisenet-camera_80,test_text,1,0.999159,1
cb9db913a70ac3d6,ddos_wisenet-camera_80,test_text,1,0.999159,1
5f70c245177b200d,ddos_wisenet-camera_80,test_text,1,0.999159,1
921317ec485a734c,ddos_wisenet-camera_80,test_text,1,0.999159,1
f7be267a697760c9,ddos_wisenet-camera_80,test_text,1,0.999159,1
1bb2d19102ccf1db,ddos_wisenet-camera_80,test_text,1,0.999159,1
792b652c4afe4633,ddos_wisenet-camera_80,test_text,1,0.999159,1
fec310ca91fdc605,ddos_wisenet-camera_80,test_text,1,0.999159,1
69422cdb06d6e19c,ddos_wisenet-camera_80,test_text,1,0.999159,1
7d8512373bb2b9db,ddos_wisenet-camera_80,test_text,1,0.99869496,1
a23f16be6d56dfaf,ddos_wisenet-camera_80,test_text,1,0.999159,1
67eb54d9dc23c0d9,ddos_wisenet-camera_80,test_text,1,0.999159,1
dafb0379aa1ff72a,ddos_wisenet-camera_80,test_text,1,0.999159,1
459bc8544cd9b4c5,ddos_wisenet-camera_80,test_text,1,0.999159,1
65e65ef470dec31c,ddos_wisenet-camera_80,test_text,1,0.999159,1
f8f71712398808a7,ddos_wisenet-camera_80,test_text,1,0.999159,1
f34d7687ff7609eb,ddos_wisenet-camera_80,test_text,1,0.999159,1
90ea41742790b8e9,ddos_wisenet-camera_80,test_text,1,0.999159,1
dcf874c4ed8e1dd4,ddos_wisenet-camera_80,test_text,1,0.999159,1
c208893c14fd842a,ddos_wisenet-camera_80,test_text,1,0.999159,1
488a3ccdeecf91e4,ddos_wisenet-camera_80,test_text,0,0.0010620872,0
67e1dc7fb2f9b918,ddos_wisenet-camera_80,test_text,1,0.999159,1
70dd1190e2f25819,ddos_wisenet-camera_80,test_text,1,0.999159,1
0cb4ee6d4d21bbed,ddos_wisenet-camera_80,test_text,1,0.999159,1
4c8d88cabd3fccec,ddos_wisenet-camera_80,test_text,1,0.999159,1
ead8f81ca49f6afc,ddos_wisenet-camera_80,test_text,1,0.999159,1
2c2c62707f9bf473,ddos_wisenet-camera_80,test_text,1,0.999159,1
84be29319b52c876,ddos_wisenet-camera_80,test_text,1,0.999159,1
cddaf96b86b718d8,ddos_wisenet-camera_80,test_text,1,0.999159,1
5c6d978dc553f0f4,ddos_wisenet-camera_80,test_text,1,0.999159,1
688128679a73242d,ddos_wisenet-camera_80,test_text,1,0.999159,1
9116170b89ae00aa,ddos_wisenet-camera_80,test_text,1,0.999159,1
a0eb78936a9cf6d0,ddos_wisenet-camera_80,test_text,1,0.999159,1
77581585adda62d2,ddos_wisenet-camera_80,test_text,1,0.999159,1
27339ef08f101dad,ddos_wisenet-camera_80,test_text,1,0.999159,1
676a0290306d7418,ddos_wisenet-camera_80,test_text,1,0.999159,1
5e00df7f5b600dd1,ddos_wisenet-camera_80,test_text,1,0.999159,1
f6424e903856e3cc,ddos_wisenet-camera_80,test_text,1,0.999159,1
ef55a0cdb5eeaf0f,ddos_wisenet-camera_80,test_text,1,0.999159,1
06367cefb3251e05,ddos_wisenet-camera_80,test_text,1,0.999159,1
db16a40cbe5722c4,ddos_wisenet-camera_80,test_text,1,0.999159,1
75e2a51fbad9b331,ddos_wisenet-camera_80,test_text,1,0.999159,1
765eee0bbb59ebd8,ddos_wisenet-camera_80,test_text,1,0.999159,1
5935de508762c412,ddos_wisenet-camera_80,test_text,1,0.999159,1
dd116a49686a0b4c,ddos_wisenet-camera_80,test_text,1,0.0035727813,0
baf9d15e60a31606,ddos_wisenet-camera_80,test_text,1,0.999159,1
887f5504461f25b0,ddos_wisenet-camera_80,test_text,1,0.999159,1
6f31fef3cd973642,ddos_wisenet-camera_80,test_text,1,0.999159,1
1baee7c0cab0de94,ddos_wisenet-camera_80,test_text,1,0.999159,1
e25a8c957faae690,ddos_wisenet-camera_80,test_text,1,0.999159,1
cdb37c007400512f,ddos_wisenet-camera_80,test_text,1,0.999159,1
312801098bfd9076,ddos_wisenet-camera_80,test_text,1,0.999159,1
54d768b81dd93eb3,ddos_wisenet-camera_80,test_text,1,0.999159,1
6213708499844cd9,ddos_wisenet-camera_80,test_text,1,0.999159,1
4daa82a99ec18615,ddos_wisenet-camera_80,test_text,1,0.99853754,1
a6f6706328b8c4fe,ddos_wisenet-camera_80,test_text,1,0.999159,1
2aac70615c6d3e37,ddos_wisenet-camera_80,test_text,1,0.999159,1
47ad9bb224ee09be,ddos_wisenet-camera_80,test_text,1,0.999159,1
caebb4232fa67697,ddos_wisenet-camera_80,test_text,1,0.999159,1
7de878044d9213a1,ddos_wisenet-camera_80,test_text,1,0.999159,1
22f356b27e936fe8,ddos_wisenet-camera_80,test_text,0,0.0010531143,0
4d06b37db194ad30,ddos_wisenet-camera_80,test_text,1,0.999159,1
2afcc3cc7eef2cc0,ddos_wisenet-camera_80,test_text,1,0.999159,1
326cd3de12f7c1b9,ddos_wisenet-camera_80,test_text,1,0.999159,1
1978fcafc63ec605,ddos_wisenet-camera_80,test_text,1,0.0036676133,0
600a394a4ea63c94,ddos_wisenet-camera_80,test_text,1,0.999159,1
e2ff920687b4a103,ddos_wisenet-camera_80,test_text,1,0.999159,1
cb474030efae4e68,ddos_wisenet-camera_80,test_text,1,0.999159,1
fd34afd6976876c0,ddos_wisenet-camera_80,test_text,1,0.999159,1
48225df5d0037320,ddos_wisenet-camera_80,test_text,1,0.999159,1
79fee9f805fddef3,ddos_wisenet-camera_80,test_text,1,0.9987159,1
88e80458bb6d7a71,ddos_wisenet-camera_80,test_text,1,0.0035849733,0
fa3e9e915682638f,ddos_wisenet-camera_80,test_text,1,0.999159,1
0be28bb05d1f3a09,ddos_wisenet-camera_80,test_text,1,0.999159,1
83fc8b056c4a2680,ddos_wisenet-camera_80,test_text,1,0.999159,1
eecc266306549a70,ddos_wisenet-camera_80,test_text,1,0.9986842,1
820b769ada0f34b1,ddos_wisenet-camera_80,test_text,1,0.999159,1
f036d6db4fe1009f,ddos_wisenet-camera_80,test_text,1,0.999159,1
48c80cccb6740dff,ddos_wisenet-camera_80,test_text,1,0.999159,1
3cf2862e187858a1,ddos_wisenet-camera_80,test_text,1,0.0035727813,0
701fc8eb1b01c7aa,ddos_wisenet-camera_80,test_text,1,0.999159,1
b06792b7be199142,ddos_wisenet-camera_80,test_text,1,0.999159,1
286bb180d5342f94,ddos_wisenet-camera_80,test_text,1,0.999159,1
4bb19fa33c7a6784,ddos_wisenet-camera_80,test_text,1,0.999159,1
8213e3906669f0da,ddos_wisenet-camera_80,test_text,1,0.999159,1
29c0442cc47c65d8,ddos_wisenet-camera_80,test_text,1,0.999159,1
8147246ef4b5990f,ddos_wisenet-camera_80,test_text,1,0.999159,1
0bf0972c40772b32,ddos_wisenet-camera_80,test_text,1,0.999159,1
ad36bce4626e9cc2,ddos_wisenet-camera_80,test_text,1,0.060114168,0
65e2fc5b6f6f373f,ddos_wisenet-camera_80,test_text,1,0.999159,1
ba8db5cb004c0c87,ddos_wisenet-camera_80,test_text,1,0.999159,1
de7de7f214f9667c,ddos_wisenet-camera_80,test_text,1,0.999159,1
9fd22afb9fb391a3,ddos_wisenet-camera_80,test_text,1,0.999159,1
0ec1e4947fd1512c,ddos_wisenet-camera_80,test_text,1,0.999159,1
d9c5c27326c815a3,ddos_wisenet-camera_80,test_text,1,0.999159,1
0e29c4c48a0f8047,ddos_wisenet-camera_80,test_text,1,0.99853754,1
877ebc44013ade04,ddos_wisenet-camera_80,test_text,1,0.999159,1
63d5735062630b1d,ddos_wisenet-camera_80,test_text,1,0.999159,1
d34444a03e08a601,ddos_wisenet-camera_80,test_text,1,0.999159,1
5a1447a60fc7f844,ddos_wisenet-camera_80,test_text,1,0.999159,1
505648cfde1b4684,ddos_wisenet-camera_80,test_text,1,0.999159,1
7e2605f9448e7ed3,ddos_wisenet-camera_80,test_text,1,0.999159,1
fffab0505e1d2d11,ddos_wisenet-camera_80,test_text,1,0.999159,1
86657f083afe729c,ddos_wisenet-camera_80,test_text,1,0.056455135,0
4b7b8c5ac00ef5d8,ddos_wisenet-camera_80,test_text,1,0.999159,1
aa3de0633295bd6d,ddos_wisenet-camera_80,test_text,1,0.999159,1
00482a08c260b7d7,ddos_wisenet-camera_80,test_text,0,0.0010604352,0
b7833801e65b4394,ddos_wisenet-camera_80,test_text,1,0.999159,1
267f603276349dd7,ddos_wisenet-camera_80,test_text,1,0.999159,1
80e049d378e4a8cf,ddos_wisenet-camera_80,test_text,1,0.999159,1
f7cf982128c02c17,ddos_wisenet-camera_80,test_text,1,0.999159,1
2a262be26a0e0831,ddos_wisenet-camera_80,test_text,1,0.001750766,0
799254e3f57728a1,ddos_wisenet-camera_80,test_text,1,0.999159,1
b2b985940e5f56a6,ddos_wisenet-camera_80,test_text,1,0.999159,1
61155f9d7be7e893,ddos_wisenet-camera_80,test_text,1,0.99869496,1
a67afa6b5548b87b,ddos_wisenet-camera_80,test_text,1,0.999159,1
ab02b316a8e0dd94,ddos_wisenet-camera_80,test_text,1,0.0039049846,0
12b4c83470f7af37,ddos_wisenet-camera_80,test_text,1,0.999159,1
560b1faeafcbd06f,ddos_wisenet-camera_80,test_text,1,0.999159,1
2db52450dd4dbdc9,ddos_wisenet-camera_80,test_text,1,0.999159,1
d178654b12d8def0,ddos_wisenet-camera_80,test_text,1,0.999159,1
4874ee12b6377f05,ddos_wisenet-camera_80,test_text,1,0.999159,1
47e8920ea4086047,ddos_wisenet-camera_80,test_text,1,0.999159,1
59e8dce0b2e9db93,ddos_wisenet-camera_80,test_text,0,0.0010604352,0
7f2aab208f14142a,ddos_wisenet-camera_80,test_text,1,0.999159,1
18af8b71c3112605,ddos_wisenet-camera_80,test_text,1,0.060114168,0
0577c0da95f12aa1,ddos_wisenet-camera_80,test_text,1,0.999159,1
9b85fa8cc47ed5fa,ddos_wisenet-camera_80,test_text,1,0.0036676133,0
b9cec26b996a5937,ddos_wisenet-camera_80,test_text,1,0.999159,1
85c98bf64d266e77,ddos_wisenet-camera_80,test_text,1,0.999159,1
8fb1778feed1d127,ddos_wisenet-camera_80,test_text,1,0.004847847,0
e45684631db35e32,ddos_wisenet-camera_80,test_text,1,0.999159,1
a26dfdf0c89ed402,ddos_wisenet-camera_80,test_text,1,0.999159,1
dbf994c7128518eb,ddos_wisenet-camera_80,test_text,1,0.0041459175,0
6024ac1ff06d62ad,ddos_wisenet-camera_80,test_text,1,0.999159,1
1e8bed600a63cef4,ddos_wisenet-camera_80,test_text,1,0.004616057,0
32d421361168c3c4,ddos_wisenet-camera_80,test_text,1,0.99853754,1
592328f274e9cb53,ddos_wisenet-camera_80,test_text,1,0.998539,1
2566dbb5c2c598a0,ddos_wisenet-camera_80,test_text,1,0.999159,1
2c21a2c374734b05,ddos_wisenet-camera_80,test_text,1,0.999159,1
169cbd195a25d9a1,ddos_wisenet-camera_80,test_text,1,0.0048311614,0
12b2254b906d237e,ddos_wisenet-camera_80,test_text,1,0.999159,1
0ea7bad5dbb85bb1,ddos_wisenet-camera_80,test_text,1,0.9986778,1
6514c91799c1115d,ddos_wisenet-camera_80,test_text,1,0.999159,1
5091db4e00cd5643,ddos_wisenet-camera_80,test_text,1,0.0043759523,0
4a32cab5e5a30334,ddos_wisenet-camera_80,test_text,1,0.99869496,1
4dc2bb9d90f70f36,ddos_wisenet-camera_80,test_text,1,0.0039049846,0
e04a24f52de2bd38,ddos_wisenet-camera_80,test_text,1,0.999159,1
2cf4c5a2d1c5aa26,ddos_wisenet-camera_80,test_text,1,0.9985531,1
1e72f370e2d8f9bb,ddos_wisenet-camera_80,test_text,1,0.998539,1
cfbe0a3d900bceb7,ddos_wisenet-camera_80,test_text,1,0.999159,1
b9bf5c021923c779,ddos_wisenet-camera_80,test_text,1,0.0035727813,0
b53ce1bd2feed9b4,ddos_wisenet-camera_80,test_text,1,0.999159,1
504a70c5a0415c6c,ddos_wisenet-camera_80,test_text,0,0.0012335066,0
a58de2011fd61ee7,ddos_wisenet-camera_80,test_text,1,0.999159,1
e488c9f01c1b0df9,ddos_wisenet-camera_80,test_text,1,0.0032943303,0
88c75b66bbbd8131,ddos_wisenet-camera_80,test_text,1,0.0034880785,0
b73c32ab56b7c5e5,ddos_wisenet-camera_80,test_text,1,0.9986842,1
634e0180b8adec6a,ddos_wisenet-camera_80,test_text,1,0.999159,1
48b2506a6362ae96,ddos_wisenet-camera_80,test_text,1,0.9985531,1
8034e5526e70e115,ddos_wisenet-camera_80,test_text,1,0.0034566429,0
b96949cc02d9808a,ddos_wisenet-camera_80,test_text,1,0.0016427962,0
b1fa663e77329bde,ddos_wisenet-camera_80,test_text,1,0.998539,1
18aca16a448d4505,ddos_wisenet-camera_80,test_text,0,0.0010485412,0
6bd41264607a90ba,ddos_wisenet-camera_80,test_text,1,0.9988544,1
a9fdb6fe3812d9c2,ddos_wisenet-camera_80,test_text,1,0.0056476686,0
8e33760cf15342bf,ddos_wisenet-camera_80,test_text,1,0.999159,1
2684750aea3edd44,ddos_wisenet-camera_80,test_text,0,0.0010862921,0
faaa8bcf7a51fbe8,ddos_wisenet-camera_80,test_text,0,0.0010605981,0
2f9e08f7be9f17a4,ddos_wisenet-camera_80,test_text,1,0.99861634,1
0320666b2506bfb0,ddos_wisenet-camera_80,test_text,1,0.9986687,1
40e7a88a463f5090,ddos_wisenet-camera_80,test_text,0,0.001582547,0
a12fc55f4ad8d9bd,ddos_wisenet-camera_80,test_text,1,0.0034566429,0
abe72fad5dca6673,ddos_wisenet-camera_80,test_text,1,0.999159,1
a854b2df99f8461e,ddos_wisenet-camera_80,test_text,1,0.9986786,1
688f4f9f6bd3dc05,ddos_wisenet-camera_80,test_text,1,0.0035849733,0
7fa1c23de428eab7,ddos_wisenet-camera_80,test_text,1,0.0036676133,0
d0243346a6f283b0,ddos_wisenet-camera_80,test_text,0,0.0010614733,0
3df53be756827084,ddos_wisenet-camera_80,test_text,1,0.999159,1
e815931a9d5153f1,ddos_wisenet-camera_80,test_text,1,0.0015851883,0
516c8788659e393f,ddos_wisenet-camera_80,test_text,1,0.99869496,1
ada72c41520f0cce,ddos_wisenet-camera_80,test_text,1,0.9986687,1
68aa207e656c73a9,ddos_wisenet-camera_80,test_text,1,0.0041459175,0
31f89132b9770210,ddos_wisenet-camera_80,test_text,1,0.0036676133,0
f48d4842deea904f,ddos_wisenet-camera_80,test_text,1,0.005248206,0
cc42957001cf33fa,ddos_wisenet-camera_80,test_text,0,0.0014702162,0
4f2d8cfe737c1ac4,ddos_wisenet-camera_80,test_text,0,0.0010614733,0
0a17ce90420d39a4,ddos_wisenet-camera_80,test_text,1,0.9986842,1
22517b80d6bd70cf,ddos_wisenet-camera_80,test_text,1,0.0012045985,0
b864c383d24c815c,ddos_wisenet-camera_80,test_text,1,0.061496556,0
c67f74dec7fcc367,ddos_wisenet-camera_80,test_text,0,0.0010604352,0
72286c00cd5fd5d0,ddos_wisenet-camera_80,test_text,1,0.0035727813,0
8a101e2c4d7f5b80,ddos_wisenet-camera_80,test_text,1,0.004616057,0
0dcb4667e2cc6bd9,ddos_wisenet-camera_80,test_text,1,0.9985531,1
49a991398a62f79f,ddos_wisenet-camera_80,test_text,1,0.0012020733,0
4093de6523dd1804,ddos_wisenet-camera_80,test_text,1,0.9986778,1
1d9d458b8a7044a6,ddos_wisenet-camera_80,test_text,1,0.0048311614,0
16b8e3f546ad44d0,ddos_wisenet-camera_80,test_text,0,0.0010413418,0
fd1de4ec438e210e,ddos_wisenet-camera_80,test_text,0,0.0010710735,0
d247007d2316ce78,ddos_wisenet-camera_80,test_text,1,0.9991549,1
f14848937c4f9730,ddos_wisenet-camera_80,test_text,1,0.9986842,1
a36d287133916f66,ddos_wisenet-camera_80,test_text,1,0.0638745,0
bee6bc99a3f2ed8f,ddos_wisenet-camera_80,test_text,1,0.9986222,1
d0fcc9fcf755d8a3,ddos_wisenet-camera_80,test_text,0,0.0010605981,0
408fd27db5a40ac1,ddos_wisenet-camera_80,test_text,0,0.0010605981,0
f657f8cb16ca8578,ddos_wisenet-camera_80,test_text,1,0.0034566429,0
cda58f70b9c0fb90,ddos_wisenet-camera_80,test_text,1,0.061496556,0
76fd526e0fc31dd9,ddos_wisenet-camera_80,test_text,1,0.9986786,1
e579ecb83017758c,ddos_wisenet-camera_80,test_text,0,0.0010677075,0
a2edc455c4e2c984,ddos_wisenet-camera_80,test_text,0,0.0011624619,0
38c8018c67e93c79,ddos_wisenet-camera_80,test_text,1,0.0638745,0
10f8a181f1668094,ddos_wisenet-camera_80,test_text,1,0.99860805,1
ee797ec9cfbb6de2,ddos_wisenet-camera_80,test_text,1,0.005248206,0
377f9e47b005de97,ddos_wisenet-camera_80,test_text,1,0.0012045985,0
76e61048c252bba9,ddos_wisenet-camera_80,test_text,1,0.99861085,1
f8b02d6751cfcbeb,ddos_wisenet-camera_80,test_text,1,0.0017692442,0
87b1271032184660,ddos_wisenet-camera_80,test_text,1,0.0012031535,0
3d02d2839ea5d0b4,ddos_wisenet-camera_80,test_text,1,0.0012029485,0
2002df16c0961ff2,ddos_wisenet-camera_80,test_text,1,0.0048311614,0
b4e9fd0c536cd334,ddos_wisenet-camera_80,test_text,1,0.99864775,1
c8dc764ea5add4b0,ddos_wisenet-camera_80,test_text,1,0.004847847,0
68174466c50085c9,ddos_wisenet-camera_80,test_text,1,0.005248206,0
b0ec21d3a44f84c0,ddos_wisenet-camera_80,test_text,1,0.0012031535,0
d6dab8fe12bd6ecf,ddos_wisenet-camera_80,test_text,1,0.998539,1
363bac860de089bc,ddos_wisenet-camera_80,test_text,1,0.99875605,1
3d51d2b735b17284,ddos_wisenet-camera_80,test_text,1,0.99861443,1
adc443e1a3439d50,ddos_wisenet-camera_80,test_text,1,0.9986222,1
6e28647939fc3ab7,ddos_wisenet-camera_80,test_text,1,0.004847847,0
b3adeffa1918aaf7,ddos_wisenet-camera_80,test_text,1,0.0018359527,0
8a1672ad98823b05,ddos_wisenet-camera_80,test_text,1,0.998539,1
2b180f4c79ce7972,ddos_wisenet-camera_80,test_text,1,0.99864775,1
a35c7fb55c6742ba,ddos_wisenet-camera_80,test_text,1,0.998626,1
cae64f3c7cec8e58,ddos_wisenet-camera_80,test_text,0,0.0010677075,0
cfba7f923859bc9b,ddos_wisenet-camera_80,test_text,1,0.061496556,0
4b49e039dc6670de,ddos_wisenet-camera_80,test_text,1,0.001750766,0
6e2a8d687933e870,ddos_wisenet-camera_80,test_text,1,0.99860805,1
