flow_key,scenario,device,label,pred,outcome,prob,completeness_error,unassigned_frac,unassigned_attr,n_tokens_assigned,logodds_delta,fx,f0,n_tokens_flow,n_tokens_baseline,attr_client max packet size,share_client max packet size,val_client max packet size,attr_server mean packet size,share_server mean packet size,val_server mean packet size,attr_server bytes,share_server bytes,val_server bytes,attr_server stddev packet size,share_server stddev packet size,val_server stddev packet size,attr_client max inter-arrival,share_client max inter-arrival,val_client max inter-arrival,attr_server stddev inter-arrival,share_server stddev inter-arrival,val_server stddev inter-arrival,attr_server psh packets,share_server psh packets,val_server psh packets,attr_client min inter-arrival,share_client min inter-arrival,val_client min inter-arrival,attr_total min packet size,share_total min packet size,val_total min packet size,attr_server min inter-arrival,share_server min inter-arrival,val_server min inter-arrival,attr_total min inter-arrival,share_total min inter-arrival,val_total min inter-arrival,attr_server rst packets,share_server rst packets,val_server rst packets,attr_total rst packets,share_total rst packets,val_total rst packets,text
363bac860de089bc,ddos_wisenet-camera_80,wisenet-camera,1,1,detected,0.9987560510635376,0.0001745223999023,0.0541358179500415,-0.6629648506641388,100,13.04869556427002,6.688197135925293,-6.360498428344727,114,119,7.187656402587891,0.4475875240381289,255.0,1.0603878498077393,0.0660321453380377,74.0,-0.7384688854217529,0.0459857068134354,222.0,0.9769893884658812,0.0608387820594102,0.0,0.3033045828342438,0.0188872894941553,1.2,0.9578050971031188,0.0596441437808758,0.7,0.4260110259056091,0.0265284272950752,0.0,0.853539764881134,0.0531513651506329,0.0,-0.4349442422389984,0.0270847137890872,66.0,1.501878261566162,0.0935245001777014,1.0,0.8423370718955994,0.0524537545060632,0.0,0.4271641671657562,0.0266002353521923,0.0,0.3481744527816772,0.0216814122052039,0.0,client max packet size is 255 | server mean packet size is 74 | server bytes is 222 | server stddev packet size is 0 | client max inter-arrival is 1.2s | server stddev inter-arrival is 0.7s | server psh packets is 0 | client min inter-arrival is 0.0s | total min packet size is 66 | server min inter-arrival is 1.0s | total min inter-arrival is 0.0s | server rst packets is 0 | total rst packets is 0
79fee9f805fddef3,ddos_wisenet-camera_80,wisenet-camera,1,1,detected,0.998715877532959,1.33514404296875e-05,0.0717974223723259,-0.713492751121521,101,13.01668643951416,6.6563615798950195,-6.360324859619141,115,119,7.343243598937988,0.4605479835075777,255.0,1.0799493789672852,0.067731446202544,74.0,-0.4883127212524414,0.0306256269540662,444.0,0.5322550535202026,0.0333815688268735,0.0,0.9123430848121644,0.0572196417449767,13.0,0.3984506726264953,0.0249897271325589,6.1,0.6448955535888672,0.0404460702926034,0.0,0.8365557789802551,0.0524664709688627,0.0,-0.6188803911209106,0.0388144710607636,66.0,1.6650314331054688,0.1044261787943896,1.0,0.5734643936157227,0.0359661049691056,0.0,0.397386759519577,0.0249230014371061,0.0,0.4538099467754364,0.0284617081085714,0.0,client max packet size is 255 | server mean packet size is 74 | server bytes is 444 | server stddev packet size is 0 | client max inter-arrival is 13.0s | server stddev inter-arrival is 6.1s | server psh packets is 0 | client min inter-arrival is 0.0s | total min packet size is 66 | server min inter-arrival is 1.0s | total min inter-arrival is 0.0s | server rst packets is 0 | total rst packets is 0
7d8512373bb2b9db,ddos_wisenet-camera_80,wisenet-camera,1,1,detected,0.9986949563026428,9.5367431640625e-06,0.0705657030647244,-0.6717283427715302,101,13.000478744506836,6.640153884887695,-6.360324859619141,115,119,7.372488975524902,0.4644375259931073,255.0,1.086716651916504,0.0684588332308329,74.0,-0.4974177181720733,0.0313353407756742,444.0,0.5375317335128784,0.0338623644313734,0.0,0.7486364841461182,0.0471611253294883,13.1,0.4192093908786773,0.026408526756584,6.1,0.6570374965667725,0.0413907528927095,0.0,0.8495685458183289,0.0535194443682886,0.0,-0.6034822463989258,0.0380169848240871,66.0,1.6633317470550537,0.104783294227041,1.0,0.573955774307251,0.0361569343451936,0.0,0.4055939018726349,0.0255508050224254,0.0,0.4590458869934082,0.028918067803194,0.0,client max packet size is 255 | server mean packet size is 74 | server bytes is 444 | server stddev packet size is 0 | client max inter-arrival is 13.1s | server stddev inter-arrival is 6.1s | server psh packets is 0 | client min inter-arrival is 0.0s | total min packet size is 66 | server min inter-arrival is 1.0s | total min inter-arrival is 0.0s | server rst packets is 0 | total rst packets is 0
16c6c7918409991c,dos_wisenet-camera_80,wisenet-camera,1,1,detected,0.9991565942764282,9.5367431640625e-06,0.1126310619730332,-3.1317482963204384,102,13.439749717712402,7.077239036560059,-6.362510681152344,116,119,11.925201416015623,0.6146778772965643,234.0,0.0963712334632873,0.004967401652278,68.0,-1.0843238830566406,0.0558908717335454,272.0,1.2650755643844604,0.0652076166605666,4.0,0.0647734850645065,0.0033387132775032,35.9,-0.0342117697000503,0.0017634266495107,29.4,0.2830270230770111,0.0145884705585684,0.0,0.5344454646110535,0.0275476943539674,0.0,-0.2960771024227142,0.0152611296433865,66.0,2.9392049312591553,0.1514996841612763,0.0,0.6041553020477295,0.0311408491701802,0.0,0.1877819597721099,0.0096791167210217,0.0,0.0860839262604713,0.0044371481216306,0.0,client max packet size is 234 | server mean packet size is 68 | server bytes is 272 | server stddev packet size is 4.00 | client max inter-arrival is 35.9s | server stddev inter-arrival is 29.4s | server psh packets is 0 | client min inter-arrival is 0.0s | total min packet size is 66 | server min inter-arrival is 0.0s | total min inter-arrival is 0.0s | server rst packets is 0 | total rst packets is 0
b525457ec66a13b9,dos_wisenet-camera_554,wisenet-camera,1,1,detected,0.999159812927246,2.2411346435546875e-05,0.0778532019531906,-0.164829408749938,104,13.445050716400146,7.081106185913086,-6.3639445304870605,118,119,14.785158157348633,0.8540095132573802,234.0,-0.0486918985843658,0.0028125059040334,67.33,-0.2717915773391723,0.0156990266996579,404.0,-0.9710588455200196,0.0560895922235802,3.27,-0.0799508988857269,0.0046180654623537,15.0,0.2030893862247467,0.0117307008847471,13.0,0.1010866612195968,0.0058388939385172,0.0,-0.156313270330429,0.0090288530220563,0.0,0.0657070949673652,0.0037953252574944,66.0,-0.3043458163738251,0.0175794008922485,0.0,-0.0192157793790102,0.0011099278221906,0.0,0.0703861266374588,0.0040655920694261,0.0,0.2358431965112686,0.0136226025663138,0.0,client max packet size is 234 | server mean packet size is 67.33 | server bytes is 404 | server stddev packet size is 3.27 | client max inter-arrival is 15.0s | server stddev inter-arrival is 13.0s | server psh packets is 0 | client min inter-arrival is 0.0s | total min packet size is 66 | server min inter-arrival is 0.0s | total min inter-arrival is 0.0s | server rst packets is 0 | total rst packets is 0
eecc266306549a70,ddos_wisenet-camera_80,wisenet-camera,1,1,detected,0.9986842274665833,1.52587890625e-05,0.0697649427506146,-0.666648268699646,101,12.992302894592283,6.6319780349731445,-6.360324859619141,115,119,7.453227996826172,0.4704296003715269,255.0,1.0912444591522217,0.0688766927625487,74.0,-0.4970724582672119,0.0313740030491369,444.0,0.5424983501434326,0.0342411747190429,0.0,0.5878497362136841,0.0371036437639196,13.2,0.4377181231975555,0.0276277019646905,6.1,0.666897177696228,0.0420929257666787,0.0,0.8611483573913574,0.054353587170649,0.0,-0.5951694846153259,0.0375656484573049,66.0,1.6520209312438965,0.1042715380263966,1.0,0.5842790603637695,0.0368782713999121,0.0,0.4110828638076782,0.0259465492566413,0.0,0.463241308927536,0.0292386632915513,0.0,client max packet size is 255 | server mean packet size is 74 | server bytes is 444 | server stddev packet size is 0 | client max inter-arrival is 13.2s | server stddev inter-arrival is 6.1s | server psh packets is 0 | client min inter-arrival is 0.0s | total min packet size is 66 | server min inter-arrival is 1.0s | total min inter-arrival is 0.0s | server rst packets is 0 | total rst packets is 0
69653aa35a48deac,dos_wisenet-camera_554,wisenet-camera,1,1,detected,0.999157190322876,4.76837158203125e-06,0.118860815419967,-3.1049717739224434,102,13.44041347503662,7.077902793884277,-6.362510681152344,116,119,11.222085952758787,0.5838012890103937,234.0,0.0996313244104385,0.0051830734376372,68.0,-1.0237520933151243,0.0532581726980562,272.0,1.2188533544540403,0.0634078336630439,4.0,0.5731683969497681,0.0298176694037025,15.0,0.2580302357673645,0.0134233853562323,2.5,0.2817428112030029,0.0146569734933539,0.0,0.5188623070716858,0.0269925292822133,0.0,-0.3147734999656677,0.0163753134488418,66.0,2.854053258895874,0.1484750676890079,0.0,0.5811583399772644,0.0302333264444887,0.0,0.1880762577056884,0.0097842025219775,0.0,0.0882533714175224,0.0045911635510505,0.0,client max packet size is 234 | server mean packet size is 68 | server bytes is 272 | server stddev packet size is 4.00 | client max inter-arrival is 15.0s | server stddev inter-arrival is 2.5s | server psh packets is 0 | client min inter-arrival is 0.0s | total min packet size is 66 | server min inter-arrival is 0.0s | total min inter-arrival is 0.0s | server rst packets is 0 | total rst packets is 0
6bd41264607a90ba,ddos_wisenet-camera_80,wisenet-camera,1,1,detected,0.998854398727417,0.0001506805419921,0.0578357441472947,-0.8025338053703308,100,13.1311674118042,6.770668983459473,-6.360498428344727,114,119,6.924593448638916,0.4738158979750208,255.0,0.9465587735176086,0.0647683648992469,74.0,0.0510191619396209,0.0034909905119564,148.0,1.0176620483398438,0.0696336125500652,0.0,0.3208337426185608,0.0219530762328552,0.8,0.716904878616333,0.0490542775317788,0.0,0.386272132396698,0.0264307036408385,0.0,0.7800363302230835,0.0533740524984086,0.0,-0.3403356671333313,0.0232874970829375,66.0,1.718355417251587,0.1175786161460983,1.0,0.7349092364311218,0.0502862272525461,0.0,0.3826716542243957,0.0261843406144743,0.0,0.2943707406520843,0.0201423430637728,0.0,client max packet size is 255 | server mean packet size is 74 | server bytes is 148 | server stddev packet size is 0 | client max inter-arrival is 0.8s | server stddev inter-arrival is 0.0s | server psh packets is 0 | client min inter-arrival is 0.0s | total min packet size is 66 | server min inter-arrival is 1.0s | total min inter-arrival is 0.0s | server rst packets is 0 | total rst packets is 0
c059293f4df6b774,dos_wisenet-camera_554,wisenet-camera,1,1,detected,0.9991573095321656,1.430511474609375e-06,0.1250142790282291,-2.9156769290566444,102,13.44058084487915,7.078070163726807,-6.362510681152344,116,119,10.492094039916992,0.6055394668210348,234.0,0.0398645102977752,0.0023007356032988,70.0,-0.1904538124799728,0.0109918286687476,350.0,1.4075982570648191,0.0812379582987412,5.66,0.532649040222168,0.0307412433201389,15.0,0.2210007905960083,0.012754813328531,7.1,0.2463573813438415,0.0142182405894215,0.0,0.4558024406433105,0.0263061278170797,0.0,-0.2948451042175293,0.0170166552571318,66.0,2.642855167388916,0.1525294286209582,0.0,0.5491636991500854,0.031694368380198,0.0,0.1695340275764465,0.0097844666923587,0.0,0.0846359059214592,0.0048846666023593,0.0,client max packet size is 234 | server mean packet size is 70 | server bytes is 350 | server stddev packet size is 5.66 | client max inter-arrival is 15.0s | server stddev inter-arrival is 7.1s | server psh packets is 0 | client min inter-arrival is 0.0s | total min packet size is 66 | server min inter-arrival is 0.0s | total min inter-arrival is 0.0s | server rst packets is 0 | total rst packets is 0
2cf40cca8358bfd9,dos_wisenet-camera_554,wisenet-camera,1,1,detected,0.9991588592529296,7.152557373046875e-06,0.0960808445929303,0.1727039720863104,104,13.443889141082764,7.079944610595703,-6.3639445304870605,118,119,13.293869018554688,0.9010153918903402,234.0,0.087810218334198,0.0059514922385601,67.6,0.3368897438049316,0.022833295868537,338.0,-0.4397975504398346,0.0298080537508591,3.58,-0.0192357413470745,0.0013037362564611,15.0,0.0609650462865829,0.0041320134112085,14.6,0.0724877342581749,0.0049129838874381,0.0,-0.0595183111727237,0.0040339583902244,0.0,0.0262119024991989,0.0017765578681077,66.0,-0.2230191677808761,0.0151155169782912,0.0,0.0066061969846487,0.0004477466384481,0.0,0.0088382400572299,0.0005990272897732,0.0,0.1190706863999366,0.0080702255317507,0.0,client max packet size is 234 | server mean packet size is 67.60 | server bytes is 338 | server stddev packet size is 3.58 | client max inter-arrival is 15.0s | server stddev inter-arrival is 14.6s | server psh packets is 0 | client min inter-arrival is 0.0s | total min packet size is 66 | server min inter-arrival is 0.0s | total min inter-arrival is 0.0s | server rst packets is 0 | total rst packets is 0
