flow_key,scenario,prob,condition,model,model_id,raw_output,json_status,valid_json,verdict,confidence,explanation,mitigation,text_for_eval,gen_seconds,prompt_tokens,gen_tokens,truncated,tokens_per_second
363bac860de089bc,ddos_wisenet-camera_80,0.9987560510635376,few_shot,qwen05,Qwen/Qwen2.5-0.5B-Instruct,"{""verdict"":""Attack (Slowloris)"",""confidence"":""very high (0.9988)"",""explanation"":""The client's maximum packet size is 255 bytes against a normal 106 and carries 45% of the decision. The server's minimum inter-arrival time is 1.0s against a normal 0.0s and adds 9%, which together argue against the attack label. The server's average packet size is 74 bytes against a normal 54.25, contributing 7% and again argues against the attack label."",""mitigation"":[""Monitor the server's behavior over time for unusual patterns"",""Report the issue to the security team immediately""]""}",unparseable,False,,,,,"{""verdict"":""Attack (Slowloris)"",""confidence"":""very high (0.9988)"",""explanation"":""The client's maximum packet size is 255 bytes against a normal 106 and carries 45% of the decision. The server's minimum inter-arrival time is 1.0s against a normal 0.0s and adds 9%, which together argue against the attack label. The server's average packet size is 74 bytes against a normal 54.25, contributing 7% and again argues against the attack label."",""mitigation"":[""Monitor the server's behavior over time for unusual patterns"",""Report the issue to the security team immediately""]""}",2.2465263339981902,1349,147,False,65.43435426300168
79fee9f805fddef3,ddos_wisenet-camera_80,0.998715877532959,few_shot,qwen05,Qwen/Qwen2.5-0.5B-Instruct,"{""verdict"":""Attack (Slowloris)"",""confidence"":""very high (0.9987)"",""explanation"":""client max packet size is 255 bytes against a normal 106 and carries 46% of the decision. server min inter-arrival is 1.0s against a normal 0.0s and adds 10%, so these two combine rather than either being decisive alone. server mean packet size is 74 bytes against a normal 54.25, contributes 7%, and argues against the attack label rather than for it."",""mitigation"":[""Monitor the behavior of the device over time"",""Consider increasing the security settings on the device""]}",clean,True,Attack (Slowloris),very high (0.9987),"client max packet size is 255 bytes against a normal 106 and carries 46% of the decision. server min inter-arrival is 1.0s against a normal 0.0s and adds 10%, so these two combine rather than either being decisive alone. server mean packet size is 74 bytes against a normal 54.25, contributes 7%, and argues against the attack label rather than for it.",Monitor the behavior of the device over time; Consider increasing the security settings on the device,"client max packet size is 255 bytes against a normal 106 and carries 46% of the decision. server min inter-arrival is 1.0s against a normal 0.0s and adds 10%, so these two combine rather than either being decisive alone. server mean packet size is 74 bytes against a normal 54.25, contributes 7%, and argues against the attack label rather than for it.",2.222512749998714,1350,145,False,65.24147049328914
7d8512373bb2b9db,ddos_wisenet-camera_80,0.9986949563026428,few_shot,qwen05,Qwen/Qwen2.5-0.5B-Instruct,"{""verdict"":""Attack (Slowloris)"",""confidence"":""very high (0.9987)"",""explanation"":""client max packet size is 255 bytes against a normal 106 and carries 46% of the decision. server min inter-arrival is 1.0s against a normal 0.0s and adds 10%, so these two combine rather than either being decisive alone. server mean packet size is 74 bytes against a normal 54.25, contributes 7%, and argues against the attack label rather than for it."",""mitigation"":[""Monitor the behavior of the device over time"",""Consider increasing the security settings on the device""]}",clean,True,Attack (Slowloris),very high (0.9987),"client max packet size is 255 bytes against a normal 106 and carries 46% of the decision. server min inter-arrival is 1.0s against a normal 0.0s and adds 10%, so these two combine rather than either being decisive alone. server mean packet size is 74 bytes against a normal 54.25, contributes 7%, and argues against the attack label rather than for it.",Monitor the behavior of the device over time; Consider increasing the security settings on the device,"client max packet size is 255 bytes against a normal 106 and carries 46% of the decision. server min inter-arrival is 1.0s against a normal 0.0s and adds 10%, so these two combine rather than either being decisive alone. server mean packet size is 74 bytes against a normal 54.25, contributes 7%, and argues against the attack label rather than for it.",2.2091503749979893,1350,145,False,65.63609324246747
16c6c7918409991c,dos_wisenet-camera_80,0.9991565942764282,few_shot,qwen05,Qwen/Qwen2.5-0.5B-Instruct,"{""verdict"":""Attack (Slowloris)"",""confidence"":""very high (0.9992)"",""explanation"":""client max packet size is 234 bytes against a normal 106 and carries 61% of the decision. server min inter-arrival is 0.0s against a normal 0.0s and adds 15%, so these two combine rather than either being decisive alone. server stddev packet size is 4.00 against a normal 0.25, contributes 7%, and argues against the attack label rather than for it."",""mitigation"":[""Monitor the device's behavior over time for unusual patterns"",""Report the issue to the security team immediately""]}",clean,True,Attack (Slowloris),very high (0.9992),"client max packet size is 234 bytes against a normal 106 and carries 61% of the decision. server min inter-arrival is 0.0s against a normal 0.0s and adds 15%, so these two combine rather than either being decisive alone. server stddev packet size is 4.00 against a normal 0.25, contributes 7%, and argues against the attack label rather than for it.",Monitor the device's behavior over time for unusual patterns; Report the issue to the security team immediately,"client max packet size is 234 bytes against a normal 106 and carries 61% of the decision. server min inter-arrival is 0.0s against a normal 0.0s and adds 15%, so these two combine rather than either being decisive alone. server stddev packet size is 4.00 against a normal 0.25, contributes 7%, and argues against the attack label rather than for it.",2.2395419160020538,1350,147,False,65.63842317469052
b525457ec66a13b9,dos_wisenet-camera_554,0.999159812927246,few_shot,qwen05,Qwen/Qwen2.5-0.5B-Instruct,"{""verdict"":""Attack (Slowloris)"",""confidence"":""very high (0.9992)"",""explanation"":""client max packet size is 234 bytes against a normal 106 and carries 85% of the decision, so this one feature characterises the flow rather than a combination. server stddev packet size is 3.27 against a normal 0.25, contributes 6%, and argues against the attack label rather than for it. server min inter-arrival is 0.0s, the same as normal, and also argues against the attack label, adding 2%."",""mitigation"":[""Monitor the device's behavior over time for unusual patterns"",""Report the issue to your network administrator immediately""]",repaired,True,Attack (Slowloris),very high (0.9992),"client max packet size is 234 bytes against a normal 106 and carries 85% of the decision, so this one feature characterises the flow rather than a combination. server stddev packet size is 3.27 against a normal 0.25, contributes 6%, and argues against the attack label rather than for it. server min inter-arrival is 0.0s, the same as normal, and also argues against the attack label, adding 2%.",Monitor the device's behavior over time for unusual patterns; Report the issue to your network administrator immediately,"client max packet size is 234 bytes against a normal 106 and carries 85% of the decision, so this one feature characterises the flow rather than a combination. server stddev packet size is 3.27 against a normal 0.25, contributes 6%, and argues against the attack label rather than for it. server min inter-arrival is 0.0s, the same as normal, and also argues against the attack label, adding 2%.",2.312430874997517,1347,153,False,66.16413993355121
eecc266306549a70,ddos_wisenet-camera_80,0.9986842274665833,few_shot,qwen05,Qwen/Qwen2.5-0.5B-Instruct,"{""verdict"":""Attack (Slowloris)"",""confidence"":""very high (0.9987)"",""explanation"":""client max packet size is 255 bytes against a normal 106 and carries 47% of the decision. server min inter-arrival is 1.0s against a normal 0.0s and adds 10%, so these two combine rather than either being decisive alone. server mean packet size is 74 bytes against a normal 54.25, contributes 7%, and argues against the attack label rather than for it."",""mitigation"":[""Monitor the behavior of the device over time"",""Consider increasing the security settings on the device""]}",clean,True,Attack (Slowloris),very high (0.9987),"client max packet size is 255 bytes against a normal 106 and carries 47% of the decision. server min inter-arrival is 1.0s against a normal 0.0s and adds 10%, so these two combine rather than either being decisive alone. server mean packet size is 74 bytes against a normal 54.25, contributes 7%, and argues against the attack label rather than for it.",Monitor the behavior of the device over time; Consider increasing the security settings on the device,"client max packet size is 255 bytes against a normal 106 and carries 47% of the decision. server min inter-arrival is 1.0s against a normal 0.0s and adds 10%, so these two combine rather than either being decisive alone. server mean packet size is 74 bytes against a normal 54.25, contributes 7%, and argues against the attack label rather than for it.",2.211048375000246,1350,145,False,65.57975014905944
69653aa35a48deac,dos_wisenet-camera_554,0.999157190322876,few_shot,qwen05,Qwen/Qwen2.5-0.5B-Instruct,"{""verdict"":""Attack (Slowloris)"",""confidence"":""very high (0.9992)"",""explanation"":""client max packet size is 234 bytes against a normal 106 and carries 58% of the decision. server min inter-arrival is 0.0s against a normal 0.0s and adds 15%, so these two combine rather than either being decisive alone. server stddev packet size is 4.00 against a normal 0.25, contributes 6%, and argues against the attack label rather than for it."",""mitigation"":[""Monitor the device's behavior over time for unusual patterns"",""Report the issue to the security team immediately""]}",clean,True,Attack (Slowloris),very high (0.9992),"client max packet size is 234 bytes against a normal 106 and carries 58% of the decision. server min inter-arrival is 0.0s against a normal 0.0s and adds 15%, so these two combine rather than either being decisive alone. server stddev packet size is 4.00 against a normal 0.25, contributes 6%, and argues against the attack label rather than for it.",Monitor the device's behavior over time for unusual patterns; Report the issue to the security team immediately,"client max packet size is 234 bytes against a normal 106 and carries 58% of the decision. server min inter-arrival is 0.0s against a normal 0.0s and adds 15%, so these two combine rather than either being decisive alone. server stddev packet size is 4.00 against a normal 0.25, contributes 6%, and argues against the attack label rather than for it.",2.2580115830060095,1351,147,False,65.10152609771124
6bd41264607a90ba,ddos_wisenet-camera_80,0.998854398727417,few_shot,qwen05,Qwen/Qwen2.5-0.5B-Instruct,"{""verdict"":""Attack (Slowloris)"",""confidence"":""very high (0.9989)"",""explanation"":""client max packet size is 255 bytes against a normal 106 and carries 47% of the decision. server min inter-arrival is 1.0s against a normal 0.0s and adds 12%, so these two combine rather than either being decisive alone. server stddev packet size is 0 bytes against a normal 0.25, contributes 7%, and argues against the attack label rather than for it."",""mitigation"":[""Monitor the device's behavior over time for unusual patterns"",""Report the issue to the security team immediately""]}",clean,True,Attack (Slowloris),very high (0.9989),"client max packet size is 255 bytes against a normal 106 and carries 47% of the decision. server min inter-arrival is 1.0s against a normal 0.0s and adds 12%, so these two combine rather than either being decisive alone. server stddev packet size is 0 bytes against a normal 0.25, contributes 7%, and argues against the attack label rather than for it.",Monitor the device's behavior over time for unusual patterns; Report the issue to the security team immediately,"client max packet size is 255 bytes against a normal 106 and carries 47% of the decision. server min inter-arrival is 1.0s against a normal 0.0s and adds 12%, so these two combine rather than either being decisive alone. server stddev packet size is 0 bytes against a normal 0.25, contributes 7%, and argues against the attack label rather than for it.",2.208908207991044,1348,145,False,65.64328905811549
c059293f4df6b774,dos_wisenet-camera_554,0.9991573095321656,few_shot,qwen05,Qwen/Qwen2.5-0.5B-Instruct,"{""verdict"":""Attack (Slowloris)"",""confidence"":""very high (0.9992)"",""explanation"":""client max packet size is 234 bytes against a normal 106 and carries 61% of the decision. server min inter-arrival is 0.0s against a normal 0.0s and adds 15%, so these two combine rather than either being decisive alone. server stddev packet size is 5.66 against a normal 0.25, contributes 8%, and argues against the attack label rather than for it."",""mitigation"":[""Monitor the device's behavior over time for unusual patterns"",""Report the issue to the security team immediately""]}",clean,True,Attack (Slowloris),very high (0.9992),"client max packet size is 234 bytes against a normal 106 and carries 61% of the decision. server min inter-arrival is 0.0s against a normal 0.0s and adds 15%, so these two combine rather than either being decisive alone. server stddev packet size is 5.66 against a normal 0.25, contributes 8%, and argues against the attack label rather than for it.",Monitor the device's behavior over time for unusual patterns; Report the issue to the security team immediately,"client max packet size is 234 bytes against a normal 106 and carries 61% of the decision. server min inter-arrival is 0.0s against a normal 0.0s and adds 15%, so these two combine rather than either being decisive alone. server stddev packet size is 5.66 against a normal 0.25, contributes 8%, and argues against the attack label rather than for it.",2.233789915990201,1351,147,False,65.80744184926513
2cf40cca8358bfd9,dos_wisenet-camera_554,0.9991588592529296,few_shot,qwen05,Qwen/Qwen2.5-0.5B-Instruct,"{""verdict"":""Attack (Slowloris)"",""confidence"":""very high (0.9992)"",""explanation"":""client max packet size is 234 bytes against a normal 106 and carries 90% of the decision, so this one feature characterises the flow rather than a combination. server stddev packet size is 3.58 against a normal 0.25, contributes 3%, and argues against the attack label rather than for it. server bytes is 338 against a normal 866, contributes 2%, and argues against the attack label, adding 3%.""}",clean,True,Attack (Slowloris),very high (0.9992),"client max packet size is 234 bytes against a normal 106 and carries 90% of the decision, so this one feature characterises the flow rather than a combination. server stddev packet size is 3.58 against a normal 0.25, contributes 3%, and argues against the attack label rather than for it. server bytes is 338 against a normal 866, contributes 2%, and argues against the attack label, adding 3%.",,"client max packet size is 234 bytes against a normal 106 and carries 90% of the decision, so this one feature characterises the flow rather than a combination. server stddev packet size is 3.58 against a normal 0.25, contributes 3%, and argues against the attack label rather than for it. server bytes is 338 against a normal 866, contributes 2%, and argues against the attack label, adding 3%.",2.12579520799045,1344,132,False,62.0944103664538
469f6439a49f3fd9,ddos_wisenet-camera_80,0.9991589784622192,few_shot,llama1b,meta-llama/Llama-3.2-1B-Instruct,"{""verdict"":""Attack (Slowloris)"",""confidence"":""very high (0.9992)"",""explanation"":""client max packet size is 234 bytes against a normal 106 and carries 85% of the decision, so this one feature characterises the flow rather than a combination. server stddev packet size is 4.62 against a normal 0.25, contributes 8%, and argues against the attack label rather than for it. server min inter-arrival is 0.0s, the same as normal, and also argues against the attack label, adding 2%."",""mitigation"":[""Record the flow identifier and source address for follow-up"",""Review other flows from this device in the same time window"",""Consider increasing the alert threshold for this device""}}",unparseable,False,,,,,"{""verdict"":""Attack (Slowloris)"",""confidence"":""very high (0.9992)"",""explanation"":""client max packet size is 234 bytes against a normal 106 and carries 85% of the decision, so this one feature characterises the flow rather than a combination. server stddev packet size is 4.62 against a normal 0.25, contributes 8%, and argues against the attack label rather than for it. server min inter-arrival is 0.0s, the same as normal, and also argues against the attack label, adding 2%."",""mitigation"":[""Record the flow identifier and source address for follow-up"",""Review other flows from this device in the same time window"",""Consider increasing the alert threshold for this device""}}",3.2201822079950944,1308,156,False,48.44446367434797
5c318988490d1158,dos_wisenet-camera_554,0.9991607666015624,few_shot,llama1b,meta-llama/Llama-3.2-1B-Instruct,"{""verdict"":""Attack (Slowloris)"",""confidence"":""very high (0.9992)"",""explanation"":""client max packet size is 234 bytes against a normal 106 and carries 85% of the decision, so this one feature characterises the flow rather than a combination. server stddev packet size is 3.02 against a normal 0.25, contributes 4%, and argues against the attack label, adding 2%. server mean packet size is 67.14 against a normal 54.25, also argues against the attack label, adding 2%."",""mitigation"":[""Record the flow identifier and source address for follow-up"",""Review other flows from this device in the same time window"",""Consider implementing rate limiting on TCP traffic from this IP address""]",repaired,True,Attack (Slowloris),very high (0.9992),"client max packet size is 234 bytes against a normal 106 and carries 85% of the decision, so this one feature characterises the flow rather than a combination. server stddev packet size is 3.02 against a normal 0.25, contributes 4%, and argues against the attack label, adding 2%. server mean packet size is 67.14 against a normal 54.25, also argues against the attack label, adding 2%.",Record the flow identifier and source address for follow-up; Review other flows from this device in the same time window; Consider implementing rate limiting on TCP traffic from this IP address,"client max packet size is 234 bytes against a normal 106 and carries 85% of the decision, so this one feature characterises the flow rather than a combination. server stddev packet size is 3.02 against a normal 0.25, contributes 4%, and argues against the attack label, adding 2%. server mean packet size is 67.14 against a normal 54.25, also argues against the attack label, adding 2%.",3.2427422079927055,1306,158,False,48.724193866093295
1777cce92165326e,dos_wisenet-camera_80,0.9991594552993774,few_shot,llama1b,meta-llama/Llama-3.2-1B-Instruct,"{""verdict"":""Attack (Slowloris)"",""confidence"":""very high (0.9992)"",""explanation"":""client max packet size is 234 bytes against a normal 106 and carries 88% of the decision, so this one feature characterises the flow rather than a combination. server stddev packet size is 3.58 against a normal 0.25, contributes 3%, and argues against the attack label, adding 2%. server bytes is 338 against a normal 866, also contributes 2%, and argues against the attack label."",""mitigation"":[""Implement rate limiting on TCP traffic from this IP address"", ""Review and block suspicious IP addresses""]",repaired,True,Attack (Slowloris),very high (0.9992),"client max packet size is 234 bytes against a normal 106 and carries 88% of the decision, so this one feature characterises the flow rather than a combination. server stddev packet size is 3.58 against a normal 0.25, contributes 3%, and argues against the attack label, adding 2%. server bytes is 338 against a normal 866, also contributes 2%, and argues against the attack label.",Implement rate limiting on TCP traffic from this IP address; Review and block suspicious IP addresses,"client max packet size is 234 bytes against a normal 106 and carries 88% of the decision, so this one feature characterises the flow rather than a combination. server stddev packet size is 3.58 against a normal 0.25, contributes 3%, and argues against the attack label, adding 2%. server bytes is 338 against a normal 866, also contributes 2%, and argues against the attack label.",2.867698250003741,1300,136,False,47.42479443219752
