flow_key,scenario,prob,condition,model,model_id,raw_output,json_status,valid_json,verdict,confidence,explanation,mitigation,text_for_eval,gen_seconds,prompt_tokens,gen_tokens,truncated,tokens_per_second
363bac860de089bc,ddos_wisenet-camera_80,0.9987560510635376,zero_shot,qwen05,Qwen/Qwen2.5-0.5B-Instruct,"{""verdict"":""Attack (Slowloris)"",
 ""confidence"":""0.9988 (alert threshold 0.24)"",
 ""explanation"":""The client's maximum packet size is significantly higher than normal (255 vs 106), indicating potential DDoS activity. The server's minimum inter-arrival time is also unusually short (1.0s vs 0.0s), suggesting possible slow packet delivery issues. The average packet size is within the expected range but still suspiciously low at 74 bytes. The remaining features are all either insignificant or not contributing to the overall suspicion."",
 ""mitigation"":""No action required""}",clean,True,Attack (Slowloris),0.9988 (alert threshold 0.24),"The client's maximum packet size is significantly higher than normal (255 vs 106), indicating potential DDoS activity. The server's minimum inter-arrival time is also unusually short (1.0s vs 0.0s), suggesting possible slow packet delivery issues. The average packet size is within the expected range but still suspiciously low at 74 bytes. The remaining features are all either insignificant or not contributing to the overall suspicion.",No action required,"The client's maximum packet size is significantly higher than normal (255 vs 106), indicating potential DDoS activity. The server's minimum inter-arrival time is also unusually short (1.0s vs 0.0s), suggesting possible slow packet delivery issues. The average packet size is within the expected range but still suspiciously low at 74 bytes. The remaining features are all either insignificant or not contributing to the overall suspicion.",1.8785681250010384,708,135,False,71.86324424615975
79fee9f805fddef3,ddos_wisenet-camera_80,0.998715877532959,zero_shot,qwen05,Qwen/Qwen2.5-0.5B-Instruct,"{""verdict"":""Attack (Slowloris)"",
 ""confidence"":""0.9987 (alert threshold 0.24)"",
 ""explanation"":""The client's maximum packet size is significantly higher than normal (255 vs 106), indicating potential DDoS attack. The server's minimum inter-arrival time is also unusually short (1.0s vs 0.0s), suggesting a low probability of a slowloris attack. The average packet size is within the range expected for a typical IoT device, but the remaining features suggest a more complex attack pattern."",
 ""mitigation"":""No action required""}",clean,True,Attack (Slowloris),0.9987 (alert threshold 0.24),"The client's maximum packet size is significantly higher than normal (255 vs 106), indicating potential DDoS attack. The server's minimum inter-arrival time is also unusually short (1.0s vs 0.0s), suggesting a low probability of a slowloris attack. The average packet size is within the range expected for a typical IoT device, but the remaining features suggest a more complex attack pattern.",No action required,"The client's maximum packet size is significantly higher than normal (255 vs 106), indicating potential DDoS attack. The server's minimum inter-arrival time is also unusually short (1.0s vs 0.0s), suggesting a low probability of a slowloris attack. The average packet size is within the range expected for a typical IoT device, but the remaining features suggest a more complex attack pattern.",1.7989487500017276,709,130,False,72.26442665466438
7d8512373bb2b9db,ddos_wisenet-camera_80,0.9986949563026428,zero_shot,qwen05,Qwen/Qwen2.5-0.5B-Instruct,"{""verdict"":""Attack (Slowloris)"",
 ""confidence"":""0.9987 (alert threshold 0.24)"",
 ""explanation"":""The client's maximum packet size is significantly higher than normal (255 vs 106), indicating potential DDoS attack. The server's minimum inter-arrival time is also unusually short (1.0s vs 0.0s), suggesting a low probability of a slowloris attack. The average packet size is within the range expected for a typical IoT device, but the remaining features suggest a more complex attack pattern."",
 ""mitigation"":""No action required""}",clean,True,Attack (Slowloris),0.9987 (alert threshold 0.24),"The client's maximum packet size is significantly higher than normal (255 vs 106), indicating potential DDoS attack. The server's minimum inter-arrival time is also unusually short (1.0s vs 0.0s), suggesting a low probability of a slowloris attack. The average packet size is within the range expected for a typical IoT device, but the remaining features suggest a more complex attack pattern.",No action required,"The client's maximum packet size is significantly higher than normal (255 vs 106), indicating potential DDoS attack. The server's minimum inter-arrival time is also unusually short (1.0s vs 0.0s), suggesting a low probability of a slowloris attack. The average packet size is within the range expected for a typical IoT device, but the remaining features suggest a more complex attack pattern.",1.8154595420055557,709,130,False,71.60721403705188
16c6c7918409991c,dos_wisenet-camera_80,0.9991565942764282,zero_shot,qwen05,Qwen/Qwen2.5-0.5B-Instruct,"{""verdict"":""Attack (Slowloris)"",
 ""confidence"":""0.9992 (very high)"",
 ""explanation"":""The highest statistical measure (packet size) indicates the maximum packet size, which is significantly larger than the average of 234 bytes. This suggests potential malicious activity, raising suspicion. The minimum inter-arrival time is also higher than the average of 0.0 seconds, further supporting the likelihood of a slowloris attack."",
 ""mitigation"":""No action required""}",clean,True,Attack (Slowloris),0.9992 (very high),"The highest statistical measure (packet size) indicates the maximum packet size, which is significantly larger than the average of 234 bytes. This suggests potential malicious activity, raising suspicion. The minimum inter-arrival time is also higher than the average of 0.0 seconds, further supporting the likelihood of a slowloris attack.",No action required,"The highest statistical measure (packet size) indicates the maximum packet size, which is significantly larger than the average of 234 bytes. This suggests potential malicious activity, raising suspicion. The minimum inter-arrival time is also higher than the average of 0.0 seconds, further supporting the likelihood of a slowloris attack.",1.4467499580059666,709,103,False,71.1940577084677
b525457ec66a13b9,dos_wisenet-camera_554,0.999159812927246,zero_shot,qwen05,Qwen/Qwen2.5-0.5B-Instruct,"{""verdict"":""Attack (Slowloris)"",
 ""confidence"":""0.9992 (high)"",
 ""explanation"":""The client's maximum packet size is significantly higher than normal (234 vs 106), indicating potential malicious activity. The standard deviation of packet sizes is also elevated (3.27 vs 0.25), suggesting possible congestion or security issues. The minimum inter-arrival time is also longer (0.0s vs 0.0s), which could be indicative of a slow-down in service. These factors collectively raise suspicion of a Slowloris attack."",
 ""mitigation"":""No action required""}",clean,True,Attack (Slowloris),0.9992 (high),"The client's maximum packet size is significantly higher than normal (234 vs 106), indicating potential malicious activity. The standard deviation of packet sizes is also elevated (3.27 vs 0.25), suggesting possible congestion or security issues. The minimum inter-arrival time is also longer (0.0s vs 0.0s), which could be indicative of a slow-down in service. These factors collectively raise suspicion of a Slowloris attack.",No action required,"The client's maximum packet size is significantly higher than normal (234 vs 106), indicating potential malicious activity. The standard deviation of packet sizes is also elevated (3.27 vs 0.25), suggesting possible congestion or security issues. The minimum inter-arrival time is also longer (0.0s vs 0.0s), which could be indicative of a slow-down in service. These factors collectively raise suspicion of a Slowloris attack.",1.8468984159990214,706,133,False,72.01262335159774
eecc266306549a70,ddos_wisenet-camera_80,0.9986842274665833,zero_shot,qwen05,Qwen/Qwen2.5-0.5B-Instruct,"{""verdict"":""Attack (Slowloris)"",
 ""confidence"":""0.9987 (alert threshold 0.24)"",
 ""explanation"":""The client's maximum packet size is significantly higher than normal (255 vs 106), indicating potential DDoS activity. The server's minimum inter-arrival time is also unusually short (1.0s vs 0.0s), suggesting possible slow packet delivery issues. The average packet size is within the expected range but still suspiciously low at 74 bytes. The remaining features are all either insignificant or not contributing to the overall suspicion."",
 ""mitigation"":""No action required""}",clean,True,Attack (Slowloris),0.9987 (alert threshold 0.24),"The client's maximum packet size is significantly higher than normal (255 vs 106), indicating potential DDoS activity. The server's minimum inter-arrival time is also unusually short (1.0s vs 0.0s), suggesting possible slow packet delivery issues. The average packet size is within the expected range but still suspiciously low at 74 bytes. The remaining features are all either insignificant or not contributing to the overall suspicion.",No action required,"The client's maximum packet size is significantly higher than normal (255 vs 106), indicating potential DDoS activity. The server's minimum inter-arrival time is also unusually short (1.0s vs 0.0s), suggesting possible slow packet delivery issues. The average packet size is within the expected range but still suspiciously low at 74 bytes. The remaining features are all either insignificant or not contributing to the overall suspicion.",1.869144291995326,709,135,False,72.22556363258957
69653aa35a48deac,dos_wisenet-camera_554,0.999157190322876,zero_shot,qwen05,Qwen/Qwen2.5-0.5B-Instruct,"{""verdict"":""Attack (Slowloris)"",
 ""confidence"":""0.9992 (high alert threshold 0.24)"",
 ""explanation"":""The highest statistical measure (max) indicates the largest packet size, which is indicative of a large payload. The lowest statistical measure (min) shows the smallest inter-arrival time, suggesting a short delay between connections. The standard deviation of packet sizes (stddev) provides insight into variability within the flow, indicating potential issues with packet fragmentation or congestion. Together, these statistics suggest a potentially malicious activity, raising suspicion."", ""mitigation"":""Monitor for unusual patterns such as rapid growth in packet size or frequent retransmissions.""}",clean,True,Attack (Slowloris),0.9992 (high alert threshold 0.24),"The highest statistical measure (max) indicates the largest packet size, which is indicative of a large payload. The lowest statistical measure (min) shows the smallest inter-arrival time, suggesting a short delay between connections. The standard deviation of packet sizes (stddev) provides insight into variability within the flow, indicating potential issues with packet fragmentation or congestion. Together, these statistics suggest a potentially malicious activity, raising suspicion.",Monitor for unusual patterns such as rapid growth in packet size or frequent retransmissions.,"The highest statistical measure (max) indicates the largest packet size, which is indicative of a large payload. The lowest statistical measure (min) shows the smallest inter-arrival time, suggesting a short delay between connections. The standard deviation of packet sizes (stddev) provides insight into variability within the flow, indicating potential issues with packet fragmentation or congestion. Together, these statistics suggest a potentially malicious activity, raising suspicion.",1.93237570898782,710,139,False,71.93218138350969
6bd41264607a90ba,ddos_wisenet-camera_80,0.998854398727417,zero_shot,qwen05,Qwen/Qwen2.5-0.5B-Instruct,"{""verdict"":""Attack (Slowloris)"",
 ""confidence"":""0.9989 (alert threshold 0.24)"",
 ""explanation"":""The client's maximum packet size is significantly higher than normal (255 vs 106), indicating potential DDoS activity. The server's minimum inter-arrival time is also unusually short (1.0s vs 0.0s), suggesting possible slow packet delivery issues. The standard deviation of packet sizes is low (0 bytes vs 0.25), which might be due to random fluctuations rather than malicious behavior. These factors collectively raise suspicion of a Slowloris attack."",
 ""mitigation"":""Monitor server performance closely, especially during peak times. Implement additional security measures such as rate limiting and anomaly detection.""}",clean,True,Attack (Slowloris),0.9989 (alert threshold 0.24),"The client's maximum packet size is significantly higher than normal (255 vs 106), indicating potential DDoS activity. The server's minimum inter-arrival time is also unusually short (1.0s vs 0.0s), suggesting possible slow packet delivery issues. The standard deviation of packet sizes is low (0 bytes vs 0.25), which might be due to random fluctuations rather than malicious behavior. These factors collectively raise suspicion of a Slowloris attack.","Monitor server performance closely, especially during peak times. Implement additional security measures such as rate limiting and anomaly detection.","The client's maximum packet size is significantly higher than normal (255 vs 106), indicating potential DDoS activity. The server's minimum inter-arrival time is also unusually short (1.0s vs 0.0s), suggesting possible slow packet delivery issues. The standard deviation of packet sizes is low (0 bytes vs 0.25), which might be due to random fluctuations rather than malicious behavior. These factors collectively raise suspicion of a Slowloris attack.",2.1999849590065423,707,161,False,73.18231851580637
c059293f4df6b774,dos_wisenet-camera_554,0.9991573095321656,zero_shot,qwen05,Qwen/Qwen2.5-0.5B-Instruct,"{""verdict"":""Attack (Slowloris)"",
 ""confidence"":""0.9992 (very high)"",
 ""explanation"":""The highest statistical measure (packet size) indicates the maximum packet size, which is significantly larger than the average of 234 bytes. This suggests potential malicious activity, raising suspicion. The minimum inter-arrival time is also higher than the average of 0.0 seconds, further supporting the likelihood of a slowloris attack."",
 ""mitigation"":""No action required""}",clean,True,Attack (Slowloris),0.9992 (very high),"The highest statistical measure (packet size) indicates the maximum packet size, which is significantly larger than the average of 234 bytes. This suggests potential malicious activity, raising suspicion. The minimum inter-arrival time is also higher than the average of 0.0 seconds, further supporting the likelihood of a slowloris attack.",No action required,"The highest statistical measure (packet size) indicates the maximum packet size, which is significantly larger than the average of 234 bytes. This suggests potential malicious activity, raising suspicion. The minimum inter-arrival time is also higher than the average of 0.0 seconds, further supporting the likelihood of a slowloris attack.",1.449332374992082,710,103,False,71.0672043054049
2cf40cca8358bfd9,dos_wisenet-camera_554,0.9991588592529296,zero_shot,qwen05,Qwen/Qwen2.5-0.5B-Instruct,"{""verdict"":""Attack (Slowloris)"",
 ""confidence"":""0.9992 (alert threshold 0.24)"",
 ""explanation"":""The client's maximum packet size is significantly higher than normal (234 vs 106), indicating potential malicious activity. The standard deviation of packet sizes is also elevated (3.58 vs 0.25), suggesting possible manipulation or evasion techniques. Together, these factors raise suspicion about the flow."",
 ""mitigation"":""No action required""}",clean,True,Attack (Slowloris),0.9992 (alert threshold 0.24),"The client's maximum packet size is significantly higher than normal (234 vs 106), indicating potential malicious activity. The standard deviation of packet sizes is also elevated (3.58 vs 0.25), suggesting possible manipulation or evasion techniques. Together, these factors raise suspicion about the flow.",No action required,"The client's maximum packet size is significantly higher than normal (234 vs 106), indicating potential malicious activity. The standard deviation of packet sizes is also elevated (3.58 vs 0.25), suggesting possible manipulation or evasion techniques. Together, these factors raise suspicion about the flow.",1.4776910420041531,703,105,False,71.05680214288319
469f6439a49f3fd9,ddos_wisenet-camera_80,0.9991589784622192,zero_shot,llama1b,meta-llama/Llama-3.2-1B-Instruct,"{""verdict"":""Attack (Slowloris)"",
""confidence"":""0.9992"",
""explanation"":""The flow is suspicious because the client's packet size is 234 bytes, which is significantly higher than the normal value of 106 bytes. This suggests a potential DoS attack. The server's packet size is also higher than normal, but the difference is not as large, and the server's inter-arrival time is low, which could be a normal variation. However, the difference in packet size is the most significant factor in this case, indicating a potential attack. The client's packet size is also higher than normal, but the difference is not as large, and the server's packet size is higher than normal, which could be a normal variation. Overall, the combination of these factors suggests a potential DoS attack. Mitigation: Block the client's connection.""",repaired,True,Attack (Slowloris),0.9992,"The flow is suspicious because the client's packet size is 234 bytes, which is significantly higher than the normal value of 106 bytes. This suggests a potential DoS attack. The server's packet size is also higher than normal, but the difference is not as large, and the server's inter-arrival time is low, which could be a normal variation. However, the difference in packet size is the most significant factor in this case, indicating a potential attack. The client's packet size is also higher than normal, but the difference is not as large, and the server's packet size is higher than normal, which could be a normal variation. Overall, the combination of these factors suggests a potential DoS attack. Mitigation: Block the client's connection.",,"The flow is suspicious because the client's packet size is 234 bytes, which is significantly higher than the normal value of 106 bytes. This suggests a potential DoS attack. The server's packet size is also higher than normal, but the difference is not as large, and the server's inter-arrival time is low, which could be a normal variation. However, the difference in packet size is the most significant factor in this case, indicating a potential attack. The client's packet size is also higher than normal, but the difference is not as large, and the server's packet size is higher than normal, which could be a normal variation. Overall, the combination of these factors suggests a potential DoS attack. Mitigation: Block the client's connection.",3.1541224579996197,714,177,False,56.11703488274054
5c318988490d1158,dos_wisenet-camera_554,0.9991607666015624,zero_shot,llama1b,meta-llama/Llama-3.2-1B-Instruct,"{""verdict"":""Attack (Slowloris)"",
""confidence"":""0.9992"",
""explanation"":""The flow is suspicious because the client's packet size is significantly larger than normal (234 bytes vs 106 bytes), and the server's packet size is also larger (67.14 bytes vs 54.25 bytes). The difference is 77.89 bytes, which is more than 80% of the decision threshold. This suggests a potential attack. The client's packet size is RAISES suspicion, and the server's packet size is RAISES suspicion as well. The remaining 8% of the decision is attributed to the remaining 2 features: inter-arrival gap and bytes sent. The gap is consistent with a malicious activity, and the bytes sent is consistent with a data transfer. However, the overall pattern is suspicious, and the attack is likely Slowloris.""",repaired,True,Attack (Slowloris),0.9992,"The flow is suspicious because the client's packet size is significantly larger than normal (234 bytes vs 106 bytes), and the server's packet size is also larger (67.14 bytes vs 54.25 bytes). The difference is 77.89 bytes, which is more than 80% of the decision threshold. This suggests a potential attack. The client's packet size is RAISES suspicion, and the server's packet size is RAISES suspicion as well. The remaining 8% of the decision is attributed to the remaining 2 features: inter-arrival gap and bytes sent. The gap is consistent with a malicious activity, and the bytes sent is consistent with a data transfer. However, the overall pattern is suspicious, and the attack is likely Slowloris.",,"The flow is suspicious because the client's packet size is significantly larger than normal (234 bytes vs 106 bytes), and the server's packet size is also larger (67.14 bytes vs 54.25 bytes). The difference is 77.89 bytes, which is more than 80% of the decision threshold. This suggests a potential attack. The client's packet size is RAISES suspicion, and the server's packet size is RAISES suspicion as well. The remaining 8% of the decision is attributed to the remaining 2 features: inter-arrival gap and bytes sent. The gap is consistent with a malicious activity, and the bytes sent is consistent with a data transfer. However, the overall pattern is suspicious, and the attack is likely Slowloris.",3.215594041001168,712,181,False,56.28819984491763
