flow_key,N,scenario,p_full,p_top_n_only,p_top_n_removed
26ba3592dfa13f64,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
4ffe196eaa8040b1,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
46ae528132f3172b,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
ee3a7cb4f871dcbb,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
cb9db913a70ac3d6,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
5f70c245177b200d,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
921317ec485a734c,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
f7be267a697760c9,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
1bb2d19102ccf1db,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
792b652c4afe4633,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
fec310ca91fdc605,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
69422cdb06d6e19c,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
7d8512373bb2b9db,0,ddos_wisenet-camera_80,0.9986949563026428,0.00104562530759722,0.9986949563026428
a23f16be6d56dfaf,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
67eb54d9dc23c0d9,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
dafb0379aa1ff72a,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
459bc8544cd9b4c5,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
65e65ef470dec31c,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
f8f71712398808a7,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
f34d7687ff7609eb,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
90ea41742790b8e9,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
dcf874c4ed8e1dd4,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
c208893c14fd842a,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
67e1dc7fb2f9b918,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
70dd1190e2f25819,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
0cb4ee6d4d21bbed,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
4c8d88cabd3fccec,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
ead8f81ca49f6afc,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
2c2c62707f9bf473,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
84be29319b52c876,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
cddaf96b86b718d8,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
5c6d978dc553f0f4,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
688128679a73242d,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
9116170b89ae00aa,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
a0eb78936a9cf6d0,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
77581585adda62d2,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
27339ef08f101dad,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
676a0290306d7418,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
5e00df7f5b600dd1,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
f6424e903856e3cc,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
ef55a0cdb5eeaf0f,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
06367cefb3251e05,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
db16a40cbe5722c4,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
75e2a51fbad9b331,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
765eee0bbb59ebd8,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
5935de508762c412,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
baf9d15e60a31606,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
887f5504461f25b0,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
6f31fef3cd973642,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
1baee7c0cab0de94,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
e25a8c957faae690,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
cdb37c007400512f,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
312801098bfd9076,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
54d768b81dd93eb3,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
6213708499844cd9,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
4daa82a99ec18615,0,ddos_wisenet-camera_80,0.998537540435791,0.00104562530759722,0.998537540435791
a6f6706328b8c4fe,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
2aac70615c6d3e37,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
47ad9bb224ee09be,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
caebb4232fa67697,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
7de878044d9213a1,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
4d06b37db194ad30,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
2afcc3cc7eef2cc0,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
326cd3de12f7c1b9,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
600a394a4ea63c94,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
e2ff920687b4a103,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
cb474030efae4e68,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
fd34afd6976876c0,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
48225df5d0037320,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
79fee9f805fddef3,0,ddos_wisenet-camera_80,0.998715877532959,0.00104562530759722,0.998715877532959
fa3e9e915682638f,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
0be28bb05d1f3a09,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
83fc8b056c4a2680,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
eecc266306549a70,0,ddos_wisenet-camera_80,0.9986842274665833,0.00104562530759722,0.9986842274665833
820b769ada0f34b1,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
f036d6db4fe1009f,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
48c80cccb6740dff,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
701fc8eb1b01c7aa,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
b06792b7be199142,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
286bb180d5342f94,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
4bb19fa33c7a6784,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
8213e3906669f0da,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
29c0442cc47c65d8,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
8147246ef4b5990f,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
0bf0972c40772b32,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
65e2fc5b6f6f373f,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
ba8db5cb004c0c87,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
de7de7f214f9667c,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
9fd22afb9fb391a3,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
0ec1e4947fd1512c,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
d9c5c27326c815a3,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
0e29c4c48a0f8047,0,ddos_wisenet-camera_80,0.998537540435791,0.00104562530759722,0.998537540435791
877ebc44013ade04,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
63d5735062630b1d,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
d34444a03e08a601,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
5a1447a60fc7f844,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
505648cfde1b4684,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
7e2605f9448e7ed3,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
fffab0505e1d2d11,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
4b7b8c5ac00ef5d8,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
aa3de0633295bd6d,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
b7833801e65b4394,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
267f603276349dd7,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
80e049d378e4a8cf,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
f7cf982128c02c17,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
799254e3f57728a1,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
b2b985940e5f56a6,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
61155f9d7be7e893,0,ddos_wisenet-camera_80,0.9986949563026428,0.00104562530759722,0.9986949563026428
a67afa6b5548b87b,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
12b4c83470f7af37,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
560b1faeafcbd06f,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
2db52450dd4dbdc9,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
d178654b12d8def0,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
4874ee12b6377f05,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
47e8920ea4086047,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
7f2aab208f14142a,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
0577c0da95f12aa1,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
b9cec26b996a5937,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
85c98bf64d266e77,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
e45684631db35e32,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
a26dfdf0c89ed402,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
6024ac1ff06d62ad,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
32d421361168c3c4,0,ddos_wisenet-camera_80,0.998537540435791,0.00104562530759722,0.998537540435791
592328f274e9cb53,0,ddos_wisenet-camera_80,0.9985389709472656,0.00104562530759722,0.9985389709472656
2566dbb5c2c598a0,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
2c21a2c374734b05,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
12b2254b906d237e,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
0ea7bad5dbb85bb1,0,ddos_wisenet-camera_80,0.9986777901649475,0.00104562530759722,0.9986777901649475
6514c91799c1115d,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
4a32cab5e5a30334,0,ddos_wisenet-camera_80,0.9986949563026428,0.00104562530759722,0.9986949563026428
e04a24f52de2bd38,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
2cf4c5a2d1c5aa26,0,ddos_wisenet-camera_80,0.9985530972480774,0.00104562530759722,0.9985530972480774
1e72f370e2d8f9bb,0,ddos_wisenet-camera_80,0.9985389709472656,0.00104562530759722,0.9985389709472656
cfbe0a3d900bceb7,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
b53ce1bd2feed9b4,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
a58de2011fd61ee7,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
b73c32ab56b7c5e5,0,ddos_wisenet-camera_80,0.9986842274665833,0.00104562530759722,0.9986842274665833
634e0180b8adec6a,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
48b2506a6362ae96,0,ddos_wisenet-camera_80,0.9985530972480774,0.00104562530759722,0.9985530972480774
b1fa663e77329bde,0,ddos_wisenet-camera_80,0.9985389709472656,0.00104562530759722,0.9985389709472656
6bd41264607a90ba,0,ddos_wisenet-camera_80,0.998854398727417,0.00104562530759722,0.998854398727417
8e33760cf15342bf,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
2f9e08f7be9f17a4,0,ddos_wisenet-camera_80,0.9986163377761841,0.00104562530759722,0.9986163377761841
0320666b2506bfb0,0,ddos_wisenet-camera_80,0.9986686706542969,0.00104562530759722,0.9986686706542969
abe72fad5dca6673,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
a854b2df99f8461e,0,ddos_wisenet-camera_80,0.9986786246299744,0.00104562530759722,0.9986786246299744
3df53be756827084,0,ddos_wisenet-camera_80,0.9991589784622192,0.00104562530759722,0.9991589784622192
516c8788659e393f,0,ddos_wisenet-camera_80,0.9986949563026428,0.00104562530759722,0.9986949563026428
ada72c41520f0cce,0,ddos_wisenet-camera_80,0.9986686706542969,0.00104562530759722,0.9986686706542969
0a17ce90420d39a4,0,ddos_wisenet-camera_80,0.9986842274665833,0.00104562530759722,0.9986842274665833
0dcb4667e2cc6bd9,0,ddos_wisenet-camera_80,0.9985530972480774,0.00104562530759722,0.9985530972480774
4093de6523dd1804,0,ddos_wisenet-camera_80,0.9986777901649475,0.00104562530759722,0.9986777901649475
d247007d2316ce78,0,ddos_wisenet-camera_80,0.9991549253463745,0.00104562530759722,0.9991549253463745
f14848937c4f9730,0,ddos_wisenet-camera_80,0.9986842274665833,0.00104562530759722,0.9986842274665833
bee6bc99a3f2ed8f,0,ddos_wisenet-camera_80,0.9986221790313721,0.00104562530759722,0.9986221790313721
76fd526e0fc31dd9,0,ddos_wisenet-camera_80,0.9986786246299744,0.00104562530759722,0.9986786246299744
10f8a181f1668094,0,ddos_wisenet-camera_80,0.9986080527305603,0.00104562530759722,0.9986080527305603
76e61048c252bba9,0,ddos_wisenet-camera_80,0.9986108541488647,0.00104562530759722,0.9986108541488647
